person_id,person_mean_norm,person_std_norm,person_extreme_ratio,person_mid_ratio,survey_mean_survey_1,survey_mean_survey_2,survey_mean_survey_3,survey_mean_survey_4,person_latent_00,person_latent_01,person_latent_02,person_latent_03,person_latent_04,person_latent_05,person_latent_06,person_latent_07,person_latent_08,person_latent_09,person_latent_10,person_latent_11,cluster_mean_0,cluster_mean_1,cluster_mean_2,cluster_mean_3,cluster_mean_4,cluster_mean_5,cluster_mean_6,cluster_mean_7,cluster_mean_8,cluster_mean_9,cluster_mean_10,cluster_mean_11
8r5lt,0.5038292915963498,0.40188368264424645,0.5838414634146342,0.17073170731707318,0.551120926790002,0.5175477730053815,0.4353203568532035,0.3953488372093023,14.116834765743024,1.7442339314699926,-1.806553483760181,1.3344213885846004,0.10036990176966076,-0.562393840401571,3.162241774318046,-1.503942556196039,-0.24181412981706185,-0.6408553575425091,-1.3079882739807127,-0.7343214905422326,0.4125,0.3482142857142857,0.5031535410257696,0.9285714285714286,0.578125,0.5916666666666667,0.35714285714285715,0.654513888888889,0.5589430894308943,0.0,0.39285714285714285,0.3
8tr2p,0.46729384420293907,0.39931964793892344,0.5705521472392638,0.15337423312883436,0.5231207157137608,0.41807124407873514,0.4612373737373737,0.4831649831649832,13.739675407845267,1.280970308640919,1.5722402653949725,-1.556018431822965,0.9433935602295813,-0.5585444731843898,-0.11665549937486652,-1.5140830101273273,-1.765425692621346,-0.9583830564738237,-0.4074640096531726,0.35776796884670137,0.5125,0.4642857142857143,0.44827737249317984,0.30952380952380953,0.61328125,0.4583333333333333,0.40476190476190477,0.4930555555555556,0.7357723577235773,0.14285714285714285,0.38888888888888884,0.0
906gx,0.569233593166719,0.3729120288955324,0.5075301204819277,0.21686746987951808,0.55585514524882,0.6356253055063388,0.5191400304414002,0.4245230078563412,14.253632966639106,3.964521443120616,0.4353623909513955,2.4849462697798055,-1.4185350686326719,-1.6081875406715227,2.151666712277282,-0.2966280608977212,0.22731243450885086,2.9983693948684937,-0.6422813274625967,-0.09012307206546039,0.45,0.6026785714285714,0.454641891924335,0.7380952380952381,0.67578125,0.775,0.7380952380952381,0.7010869565217391,0.6138211382113822,0.0,0.6785714285714286,0.5
9duy2,0.49649207857938643,0.40348324068898955,0.5787878787878787,0.1318181818181818,0.5643715851965382,0.45109780908524455,0.48644602048857366,0.4418604651162791,14.353599511427895,1.1447242402883036,-1.2384839370443952,-0.6292466140789121,-0.6666661345891425,2.2859613132462235,0.6424818411129827,0.7247230206929551,-0.7998671940165576,-0.5258138838436276,-0.02286134546231297,-0.5493609904700361,0.4625,0.30357142857142855,0.4593816598567673,0.5238095238095238,0.79296875,0.49166666666666664,0.2857142857142857,0.7170138888888888,0.6707317073170732,0.5714285714285714,0.35714285714285715,
9o70p,0.5431899653635652,0.4160530733068808,0.6275115919629057,0.08500772797527048,0.5643550073332931,0.4907554018103612,0.5686789151356081,0.6621773288439955,15.263791185025816,-2.093325740455354,1.1356323003788833,2.4006733124331223,1.2827281050856845,0.3023909607406015,2.484268388095857,1.5930871744495074,0.08089216875999838,-0.7873537904349259,0.8191318999711265,0.8654383199242608,0.6875,0.4419642857142857,0.48391908500932695,0.6904761904761905,0.62109375,0.2916666666666667,0.5476190476190477,0.48090277777777773,0.6869918699186992,0.7857142857142857,0.6428571428571429,
9vwzo,0.49341185791424,0.39847764366727223,0.5552147239263804,0.13803680981595093,0.5258257113855291,0.43481703570389024,0.5134680134680134,0.6038159371492705,14.547694315690466,-1.1949499287656449,-1.1321042757308504,0.01282041055522197,1.796297615348349,1.1248375904968242,1.2436382742204792,-0.40424714842894705,-0.179224682760883,-1.2184228581635224,0.03805459934087768,0.6829567179775511,0.6625,0.28125,0.449701272564509,0.6428571428571429,0.609375,0.44166666666666665,0.21428571428571427,0.5555555555555556,0.7378048780487805,0.42857142857142855,0.39682539682539686,
a53lx,0.5270820425958564,0.4259355496387869,0.6666666666666666,0.1006006006006006,0.5761708604477834,0.478570143930604,0.5221841704718417,0.5712682379349047,15.289255245598792,-1.9968485508620548,-1.2087207605612391,0.9847152726721891,-2.9113437267797817,-0.5346851948744605,0.7736107898433492,0.23342239163062062,0.6564226676806656,-1.4345982113134066,-1.377266990400499,-0.24381237984728824,0.6,0.19196428571428573,0.5229715740668572,0.9285714285714286,0.77734375,0.25833333333333336,0.4523809523809524,0.5833333333333334,0.8414634146341463,0.2857142857142857,0.2698412698412699,0.0
a6adz,0.47191519488045824,0.39181295547189743,0.5440729483282675,0.1702127659574468,0.49665467000358915,0.3787592457472828,0.5526778577138289,0.627906976744186,13.62331832119098,-1.6083324305936784,2.243182713327687,-0.23616989121385748,-1.4167552306759945,-1.0640438932273741,0.719974168330396,-1.309643662692658,-0.16019330829027656,1.388059919078787,0.9427785928085545,-0.7425349917240998,0.6625,0.39732142857142855,0.43330979525167385,0.4523809523809524,0.64453125,0.15833333333333333,0.5952380952380952,0.640625,0.6788617886178862,0.0,0.28174603174603174,0.3
a8aho,0.464363315991571,0.41734896364309554,0.6322188449848024,0.08814589665653495,0.5535435687556421,0.42835790242094746,0.37849720223820943,0.4883720930232558,13.885125309603788,-1.8229208019686771,-0.18961939581111978,0.6738730462607845,-3.2207368679642947,-0.3268363030051945,2.319034236522314,-0.06252652559590477,1.465745620973407,-1.6224445756407344,-1.107324343706285,-0.32840100895034363,0.45,0.14732142857142858,0.4785999767440541,0.8571428571428571,0.73046875,0.175,0.5238095238095238,0.53125,0.7317073170731707,0.0,0.2698412698412699,0.0
aev6a,0.4508297084940842,0.4347969030159237,0.7103658536585366,0.07926829268292683,0.5330760927964875,0.3541081110543891,0.4313868613138686,0.6511627906976745,12.680777761562485,-0.8235344796261704,6.122324031668448,1.521630651619901,-0.3273909453294005,-2.2449906206787897,-1.3552617193748486,-0.9070821486005369,1.4143673069234852,-2.423042151068118,-1.4011078396227314,-2.543729671626402,0.625,0.26339285714285715,0.45252948237022733,0.0,0.53515625,0.19166666666666668,1.0,0.4479166666666667,0.7906504065040649,0.0,0.3174603174603175,0.2
afrls,0.3776166743200457,0.3902923306318669,0.5963302752293578,0.13608562691131498,0.49011589657900745,0.2764355711297565,0.38341625207296853,0.3667227833894501,11.488535136278573,-1.1546614148367906,2.1270064880011432,-2.255569974726847,-0.24151693712750522,-0.7660296168068956,-0.029385015281546578,-1.0975316936926307,-1.686309202072328,0.5141331554071485,-1.7608851706570343,0.9242788469718449,0.3875,0.33035714285714285,0.3988236746284598,0.14285714285714285,0.609375,0.19166666666666668,0.38095238095238093,0.5503472222222222,0.5447154471544715,0.0,0.2698412698412699,
aht1w,0.5092895386209203,0.42955996824847675,0.6738794435857806,0.10510046367851623,0.5610085072440769,0.47369922080492055,0.4646267361111111,0.5813953488372093,13.631563377515985,2.174228512955629,0.9571735872674043,0.41128463769054086,1.00691972882957,-1.2477849547832007,1.3501034406887547,2.933422525327121,1.5099973915830516,-0.6179619469482119,-1.2171408301263749,0.45799874817829556,0.4625,0.4419642857142857,0.49314506815752374,0.35714285714285715,0.609375,0.5583333333333333,0.38095238095238093,0.638888888888889,0.725609756097561,0.35714285714285715,0.6190476190476191,0.6
ahyp7,0.48028157436114555,0.42548399050163377,0.6737160120845922,0.14350453172205438,0.5747767567666534,0.4101929798951197,0.48131313131313136,0.3953488372093023,12.609688875111981,5.402454094055814,-1.2778138061674016,-2.5845311733107796,-0.1082510919803232,-1.3427479830507465,-3.0689046022425193,-0.0431371121213551,0.12433796911906281,1.6802795413718878,-1.1637018876486656,-2.332789202520934,0.3875,0.3794642857142857,0.483507961286292,0.0,0.765625,0.975,0.0,0.8732638888888888,0.6443089430894309,0.0,0.25793650793650796,
amf2x,0.50024974082434,0.4304632253737937,0.6728971962616822,0.07009345794392523,0.5690038144897167,0.4077959931533368,0.5279584462511291,0.6046511627906976,13.74309929056394,2.4030268053309616,4.5464627280385015,-0.09842877301005538,1.7822747015431855,-2.3950111691885194,-0.7704860618287428,-1.6889119776885968,-1.0576953225563277,-1.7118790292160495,-1.6353440079912636,-1.557657751257472,0.5875,0.5401785714285714,0.4928131327065302,0.023809523809523808,0.48046875,0.4583333333333333,0.6666666666666666,0.5243055555555556,0.8821138211382114,0.0,0.4920634920634921,
anjsc,0.5721676682021946,0.418612008513928,0.6681818181818182,0.12878787878787878,0.6252039124351624,0.5421361823861321,0.5955082742316785,0.3953488372093023,14.23829708066263,3.388721123275132,0.6456529998451439,1.7088089807258486,-1.561522962808261,-2.7472856361054867,1.8709003839684482,2.892914938278441,-2.641451608631548,2.9728457579521295,-0.6628887347487471,-2.4046389069694527,0.325,0.75,0.5267265097740211,0.6190476190476191,0.69140625,0.5416666666666666,0.5952380952380952,0.890625,0.7581300813008129,0.5,0.4246031746031746,0.5
arxcr,0.4431030996621069,0.3823576243415082,0.5180180180180181,0.17117117117117117,0.5060848791071029,0.33567929491733994,0.47271689497716896,0.6394500561167228,13.410171185418841,-2.704398856953235,0.7482440254957144,-2.4482113896130264,0.00884049453331659,0.25812279952574957,0.27900063122871344,-1.2564405303394015,-0.39513809088515606,1.2090923887155502,-0.470207851993505,-0.3855635484578989,0.675,0.29464285714285715,0.4608018759825307,0.35714285714285715,0.67578125,0.19166666666666668,0.2857142857142857,0.579861111111111,0.5813008130081301,0.14285714285714285,0.25793650793650796,0.0
axvvp,0.5035303724002499,0.4219027165873651,0.6447166921898928,0.09494640122511486,0.5266190664776191,0.43354671983130016,0.5491708126036484,0.6511627906976745,14.558409313953735,-0.04721936791268744,-1.3501660949461645,-0.6109925766561148,1.9804994100360718,1.6208092588562022,-0.2563241919797298,1.989223068211424,0.9577737793404337,-0.8603084329540794,1.6936952645431587,1.7545842205973308,0.65,0.26785714285714285,0.5146188190304459,0.5,0.6796875,0.49166666666666664,0.11904761904761904,0.5277777777777778,0.6016260162601627,0.7142857142857143,0.376984126984127,
ayss6,0.4475556501235535,0.39680247031459415,0.5552193645990923,0.14674735249621784,0.5008697720552947,0.3430039152995251,0.5465721040189125,0.457631874298541,12.913700037801355,-1.5279790129145536,0.5433403402822555,-1.989606504582209,0.21069207932312822,-1.3723166796361612,1.541501141770044,-0.5173694264436737,-1.745361069114095,1.276627738709682,1.1184342263486367,1.7073796660758402,0.5125,0.42410714285714285,0.44585805828503444,0.47619047619047616,0.54296875,0.19166666666666668,0.2619047619047619,0.765625,0.5894308943089431,0.14285714285714285,0.3333333333333333,1.0
b8zaq,0.45281039955029107,0.4157769246554764,0.6404833836858006,0.1419939577039275,0.5458297415758845,0.2551030968808964,0.5525039123630673,0.7898428731762066,13.714208593740373,-2.504498586425556,-0.16698442712433664,-2.4770822663817604,0.8156621341847546,-2.3508084183570883,-2.3598259377397857,-0.41738913356951507,1.3771657646605706,0.15362372390507084,0.12569737098789677,-0.07516077729196041,0.8375,0.2767857142857143,0.4738084190815352,0.35714285714285715,0.6796875,0.19166666666666668,0.0,0.6024305555555556,0.7032520325203252,0.0,0.25793650793650796,0.0
b9jzt,0.4822021941211131,0.412457981439537,0.6133540372670807,0.11180124223602485,0.5327721303045551,0.4420085107724816,0.4624888888888889,0.5116279069767442,13.610125516239336,1.1186506922463555,1.7004031133312907,-0.2532956423715017,1.3871630014628742,0.11057753501435774,3.5764112281984533,1.9151920897052186,2.3748072832932428,0.11757409889262105,0.6216627051234119,2.127593008956575,0.4875,0.47767857142857145,0.4610243984033175,0.4523809523809524,0.6171875,0.425,0.5,0.6493055555555556,0.46138211382113825,0.0,0.623015873015873,
bbrrv,0.5366526716084032,0.4004136157410844,0.578386605783866,0.1400304414003044,0.5279843952560118,0.4955661550783519,0.5573398215733982,0.7516835016835017,14.811517072099107,0.4742941478525773,2.8813835556327314,2.255233914334933,2.12192140809646,1.6768715981843993,-0.5948797801350345,1.6096151952853521,-0.3261760261816733,-0.6722666621987867,0.7379403177031462,-1.3707114629422603,0.7375,0.42410714285714285,0.442085157652837,0.23809523809523808,0.578125,0.525,0.6904761904761905,0.6701388888888888,0.6666666666666666,1.0,0.5119047619047619,
bc0tc,0.5450139728310498,0.3935121768129663,0.5512048192771084,0.14156626506024098,0.5623661320760908,0.5234450526335779,0.5173180076628352,0.6744186046511628,15.21509913016948,-2.6922068830010586,-0.15557138626659955,3.339686358786637,-1.387111203370686,0.8950102559266522,1.831626666711566,1.61798049957696,-0.6204962396616716,0.1969039379601637,-1.1103735775290207,-0.9928149891899624,0.675,0.35267857142857145,0.48022672044357345,0.9523809523809523,0.74609375,0.225,0.6190476190476191,0.515625,0.7012195121951219,0.9285714285714286,0.28174603174603174,0.0
bc89d,0.53804905784785,0.40008286018373396,0.5529953917050692,0.08755760368663594,0.5857521790447072,0.5348337905539784,0.43396464646464644,0.627906976744186,15.301714559359487,1.1940793828508025,-1.1354928851384276,0.165239446778641,0.777845607399144,1.6519570664748846,0.09130651297115522,-0.16703093784496847,-0.3861437509898261,-0.6225101209833733,0.5665138076776355,-1.6449848808828882,0.5625,0.26785714285714285,0.5172331810099001,0.5476190476190477,0.7421875,0.675,0.3333333333333333,0.654513888888889,0.6686991869918699,0.7142857142857143,0.4880952380952381,0.0
bc9lg,0.5031752101992565,0.3916960974666998,0.5173453996983409,0.11613876319758673,0.5296594549949812,0.48198986683821926,0.4756944444444444,0.5813953488372093,14.538607719324892,-0.0372937825706976,-1.7401566468924208,0.8420152818589594,2.035144276309189,2.774899604776116,0.6270578180652279,0.2318936190662199,-0.9597460109306384,-0.12928006160403027,0.5754036322917909,0.1404890009445791,0.6,0.33482142857142855,0.46421928721901307,0.5952380952380952,0.66796875,0.575,0.23809523809523808,0.5972222222222222,0.5548780487804879,1.0,0.30952380952380953,0.0
bf785,0.4710943392915333,0.4212255544877787,0.6511278195488722,0.10827067669172932,0.5711060868628031,0.42037025994021876,0.3727168949771689,0.5813953488372093,14.282908227388745,1.0386259032065848,-2.9396658945097185,-1.3915927616116346,-0.28972043310259876,2.560923685303189,-0.4193816833018405,-1.002943269552063,1.34495703240807,-0.5742943521764998,0.3378784515897223,-0.8396272696552831,0.55,0.10714285714285714,0.4677459824433003,0.5476190476190477,0.78515625,0.625,0.09523809523809523,0.6770833333333334,0.5894308943089431,0.2857142857142857,0.25793650793650796,0.0
bhiml,0.46690312174158666,0.408359274454835,0.5858433734939759,0.09036144578313253,0.5037241976346769,0.39140435321702527,0.4727969348659004,0.6976744186046512,13.691608034412948,-2.504783545026858,-2.5123806728429607,0.018244268968654512,-3.364760861460362,-1.3608401736703726,0.1457535515219588,-0.8659541810073406,0.7464294724329783,0.9781019400173558,-0.4444698223638459,-0.10723432739043309,0.6875,0.16964285714285715,0.4376127277924455,0.9285714285714286,0.75390625,0.175,0.23809523809523808,0.623263888888889,0.6158536585365854,0.0,0.2698412698412699,0.0
bicf2,0.5586476183626596,0.40158825036103923,0.5716463414634146,0.11585365853658537,0.655145408126611,0.45861951618014185,0.5947712418300654,0.5286195286195287,14.815160665807817,2.9889906597567517,0.3902419266509718,-0.8055450330474039,2.2431930694111033,-0.6629382741961143,-0.03485576041770966,1.912918065287551,-1.721905913502748,2.2154142492695463,-1.015089464496791,-1.954879782989599,0.575,0.625,0.521491372543576,0.19047619047619047,0.73046875,0.6916666666666667,0.2619047619047619,0.90625,0.7845528455284553,0.42857142857142855,0.36904761904761907,
bm5ba,0.4906440758408031,0.4183373540334297,0.6370481927710844,0.1355421686746988,0.5986430014503323,0.42434951776929875,0.474176245210728,0.37209302325581395,14.304979120933165,0.811101218598195,0.8335765475070905,-1.2666193688762322,-2.7809669388929814,0.446465369241699,0.45770502083608533,0.5191561352915497,-0.2183013560344248,-0.34931149779789195,0.8527627086248009,0.32554961595521065,0.35,0.24107142857142858,0.49938571281726957,0.4523809523809524,0.79296875,0.3416666666666667,0.5476190476190477,0.8854166666666666,0.7621951219512195,0.21428571428571427,0.2698412698412699,0.5
bnxw1,0.43301373859512693,0.39258407503951614,0.5531587057010786,0.13405238828967642,0.46653899849355307,0.42764381910347854,0.4016795865633075,0.38496071829405165,12.25406324663257,0.15569650876547603,2.2723386339187197,0.05845480197229319,-1.924473624705226,-0.3732516344726102,2.1316598376437024,0.1172147624108699,-0.21930078723356317,0.6090433220033309,1.3971249290708487,0.03232338994045558,0.375,0.29910714285714285,0.4180126000727028,0.4523809523809524,0.6171875,0.30833333333333335,0.6904761904761905,0.5659722222222222,0.4247967479674797,0.0,0.5515873015873016,
byr2v,0.505830428923359,0.4042737316962903,0.5984848484848485,0.19393939393939394,0.5249285858185258,0.5033847966466511,0.41426319936958234,0.7209302325581395,14.427629858536125,1.4741607831599441,-1.024150162232323,-0.15170559118061794,-0.9589205665592179,2.3029330631768348,-0.15283462687913518,-0.8818462733244545,-1.8911102130247166,0.17352829994559404,1.7058189630753375,-1.756085497770013,0.525,0.26339285714285715,0.45782291553742427,0.5476190476190477,0.8203125,0.5416666666666666,0.40476190476190477,0.623263888888889,0.5630081300813008,0.6428571428571429,0.2936507936507936,
c0p1j,0.5589621146207252,0.4316153776004104,0.703416149068323,0.10248447204968944,0.5657107863588127,0.4836734881139141,0.6189333333333333,0.7906976744186046,15.873066954227689,-0.33910357333456165,-0.40865202127593736,0.3369264524171687,1.4372177521212741,1.10347896147293,1.6336572215221792,1.6482623539362549,1.728150595322679,0.25504962388840147,-0.33339886200460633,0.9851374052619575,0.7625,0.36160714285714285,0.47527467574540194,0.6190476190476191,0.75390625,0.525,0.30952380952380953,0.53125,0.823170731707317,0.5714285714285714,0.496031746031746,
c42r9,0.4709598619879875,0.40342218179213146,0.5811836115326252,0.13808801213960548,0.5189410169586391,0.4350872360062334,0.4034126984126984,0.6511627906976745,14.08001802675979,-0.9879062877074247,0.1522905420708195,-0.6714346397007085,0.2568948942716767,2.941117866110882,0.3165839552281783,-0.3217070374953077,-0.7007691508588516,0.036099904326274856,0.20813501186980438,1.0733404267540956,0.6125,0.16071428571428573,0.429399452946126,0.4523809523809524,0.6875,0.4083333333333333,0.40476190476190477,0.6649305555555556,0.5365853658536586,0.6428571428571429,0.4087301587301588,
c9e9n,0.4974912209848934,0.42224216539405435,0.6443768996960486,0.10486322188449848,0.6147733626453081,0.4407720558601009,0.4977455716586151,0.22446689113355778,13.52087710963088,4.413513012629715,-1.6867599637455624,-2.5436342283939313,-0.883247080566947,-0.6942361278216659,-0.8010515522684262,1.3426714366193688,-0.2581083964637193,0.8721136957660163,1.4867444429957486,-1.2973214141065488,0.2625,0.45982142857142855,0.4706739411591583,0.38095238095238093,0.859375,0.7416666666666667,0.09523809523809523,0.8003472222222222,0.75,0.2857142857142857,0.3055555555555556,
cmjtd,0.4729714902620048,0.4244351729013138,0.6722054380664653,0.14652567975830816,0.5650672428574215,0.4177982165600711,0.4021909233176839,0.548540965207632,13.94357842122467,-3.877340110012958,-2.935751369841032,1.4080225117402196,-0.44962367163348516,1.29094586644954,0.3146846330842138,1.3967416017054497,-0.37021704589551174,-0.6766397129180461,-1.3366838475885512,-1.092785040600595,0.6125,0.17410714285714285,0.47547496740439377,0.8809523809523809,0.703125,0.19166666666666668,0.14285714285714285,0.5225694444444444,0.5548780487804879,1.0,0.3174603174603175,0.0
cmmpb,0.4683965452837909,0.3938193807334635,0.5336391437308868,0.12844036697247707,0.5193269727165404,0.388549382563915,0.5397180762852405,0.44921436588103253,13.243992650069753,2.473352636129406,-0.27153049113637917,-1.0711132947654385,1.528674645399983,-1.1872196076805346,-0.20334421832664018,-0.7830287710785205,0.7169153645267885,0.4256241657646692,0.45044963073336663,-0.292918450910441,0.525,0.45089285714285715,0.4754067030779964,0.38095238095238093,0.5546875,0.575,0.14285714285714285,0.5277777777777778,0.6422764227642276,0.0,0.38095238095238093,0.5
cnx9d,0.5063043162269837,0.4139070297594479,0.6120300751879699,0.11127819548872181,0.5185438382759601,0.4713146503423382,0.4873287671232877,0.707631874298541,14.427132935242147,-2.146884780489569,-0.7960970468148332,2.782304513699742,-3.5409587222057555,0.25308665766197286,-0.2171959560855221,-0.055641896791134626,0.48322732603727614,-0.039368890427696535,-2.1933256444806206,1.1740230335387547,0.7125,0.11160714285714286,0.4130536334478497,0.8809523809523809,0.75390625,0.25833333333333336,0.6428571428571429,0.552536231884058,0.774390243902439,0.42857142857142855,0.2698412698412699,0.2
d3vke,0.4259458177805292,0.4422230418648169,0.7772727272727272,0.11969696969696969,0.4986568710224725,0.3691913164175657,0.4141055949566588,0.4186046511627907,12.374598758329448,-1.0009245843275334,-3.2171609243960733,-0.8133932715498902,-3.171239693293642,-3.521893121351433,-0.8003277274630722,-0.20254979385471167,0.19736024170823152,-1.1200627973682356,0.7475133947077156,0.9361431042365921,0.425,0.10714285714285714,0.487843702477543,0.9047619047619048,0.66796875,0.19166666666666668,0.0,0.6666666666666666,0.532520325203252,0.0,0.2698412698412699,
d5yrm,0.48715170546240294,0.41788128562609594,0.6355421686746988,0.11295180722891567,0.579722603746335,0.4552679994227111,0.4681609195402299,0.2558139534883721,14.132531235441121,2.010132783125914,0.5957112491397218,-2.022023990710235,-2.604572572811745,2.005969987873436,2.5177431024574775,0.8530089734374697,-0.7034338797721523,-1.091923125264707,-1.4170071761422671,0.7271735844465441,0.275,0.20982142857142858,0.5266368210811218,0.47619047619047616,0.796875,0.44166666666666665,0.47619047619047616,0.6510416666666666,0.7967479674796747,0.0,0.634920634920635,0.0
d8l9i,0.4449995845069827,0.41042171918558346,0.6081694402420574,0.11951588502269289,0.48846457164431784,0.3657883385348745,0.48978873239436616,0.5348837209302325,12.832868595409547,0.7202004634296525,-2.1515206026156126,-2.1016151840030224,-0.2398527665584041,-1.0823729908613662,-1.3045602479354967,-0.5398861214213052,-1.4559872805263514,1.5132985689119742,0.47618329894719896,-0.30292314400448994,0.5125,0.38392857142857145,0.457464172161823,0.5,0.72265625,0.39166666666666666,0.0,0.5225694444444444,0.5772357723577236,0.0,0.25793650793650796,
dg0ss,0.5544977313513656,0.40615632334515517,0.5938461538461538,0.11076923076923077,0.5408103192325467,0.5889718363459764,0.47985581000848176,0.6511627906976745,15.35318164821062,0.3938935962986738,0.09035135658983035,4.408802804819409,2.2332748258277983,1.3064686495705997,1.0388645663856053,-0.7568532095460623,-2.0154035662971292,-1.8493808146816908,-0.029056906757439827,-1.397597556411422,0.625,0.45535714285714285,0.45047827853586225,0.8333333333333334,0.5546875,0.5916666666666667,0.6428571428571429,0.578125,0.6117886178861789,1.0,0.29365079365079366,
dtsui,0.5162296458617963,0.41213566185534345,0.6172465960665658,0.15582450832072617,0.5735038543328017,0.5467297440756458,0.4511820330969267,0.25841750841750843,13.962195129784451,4.401677996760207,-1.651586911911861,0.7895483970975854,-2.4904342825111,0.33959766042973316,-0.9997944111525234,-0.17687462104867147,0.9704550688037464,0.46062525608554306,1.7326580040358621,-0.9413196032969993,0.2875,0.2767857142857143,0.455609320038554,0.6666666666666666,0.75390625,0.775,0.5,0.8368055555555555,0.6199186991869919,0.35714285714285715,0.29365079365079366,0.8
dw6oq,0.46988264344901887,0.3986355983492612,0.5447647951441578,0.09408194233687406,0.5456925513022787,0.41793160757577075,0.4444444444444445,0.4618406285072952,14.04961129595223,-0.07061054536993472,0.0809441449400359,-0.9036482791946712,0.39275540498457334,2.9928317061845395,1.3805003018627753,0.8290554051514448,-0.7596121057002978,-1.4453594206117415,0.026992400867584088,-0.3611515515656485,0.475,0.20982142857142858,0.44160152883520976,0.4523809523809524,0.703125,0.44166666666666665,0.35714285714285715,0.5989583333333334,0.7479674796747968,0.6428571428571429,0.25793650793650796,
dy25d,0.5356751310926854,0.39493843419072133,0.5513016845329249,0.15926493108728942,0.5791202921473129,0.5062417268354186,0.5485074626865671,0.4418604651162791,14.127270595740143,4.296675217045254,-0.4368123923910004,1.0449309868770846,1.5124537025958689,-1.6790281195230812,-0.40733466430928134,0.12035634372576873,1.8961959463645193,0.3115156459327423,-0.678173387007779,-1.223056129431516,0.5375,0.5491071428571429,0.46819527941469113,0.5,0.69921875,0.925,0.2619047619047619,0.5434027777777778,0.6565040650406504,0.0,0.3174603174603175,0.4
e8ihk,0.5015133943567556,0.4224856061479423,0.6500777604976672,0.1150855365474339,0.5680869451195072,0.4268715748596199,0.4971774193548387,0.6046511627906976,14.587256986946567,-3.1670169978251614,0.6344801247858196,1.0513621456072966,0.0014996385378756028,1.3121158519776226,2.3941711484309445,1.6164689545252684,0.36708175429105905,0.06037548429396955,0.20138264866002947,0.2451685675667424,0.6375,0.32589285714285715,0.4491948705430175,0.6666666666666666,0.7265625,0.175,0.47619047619047616,0.6493055555555556,0.6300813008130081,0.6428571428571429,0.40079365079365076,
eels5,0.5001192738135626,0.4062922216558507,0.6009036144578314,0.16114457831325302,0.5458706533466872,0.44289574213533023,0.48409961685823755,0.6511627906976745,13.878126489218195,2.5810091675619105,-0.8654212482402933,-0.23012993026399317,0.013427945284355647,-0.14917701222191682,-2.9203161545005902,0.15228040630895434,2.443962963079878,1.5976389955807597,1.1332284610937777,0.6314168344357233,0.65,0.26785714285714285,0.4400596721216139,0.42857142857142855,0.73046875,0.6916666666666667,0.30952380952380953,0.71875,0.6036585365853658,0.21428571428571427,0.25793650793650796,0.3
egrrg,0.47937332014346556,0.41622256788795603,0.6236391912908242,0.1150855365474339,0.4513468690226209,0.5414101039332592,0.392741935483871,0.5116279069767442,12.326494940808088,2.1054563800010646,-2.793973527437906,3.664686415581678,2.246576209470552,-2.5411471018678915,0.5284794899202431,-0.18381246254034006,-1.2955811628318143,2.268722892640585,-0.11441340168522376,1.4032674927974451,0.45,0.47767857142857145,0.40068866759923816,1.0,0.41015625,0.6416666666666667,0.23809523809523808,0.49652777777777773,0.4878048780487805,0.5,0.4801587301587302,
ek9iq,0.5210517135407632,0.3956500399539076,0.5323076923076923,0.10615384615384615,0.5655773064619399,0.47445561774817474,0.5055982905982905,0.6069023569023568,14.640920888805423,-1.275959919317662,2.931961219452656,1.6564735108145923,-2.3901102035361546,-1.3524949151445262,1.510348753395633,0.0419023836633748,1.7841103556029347,0.5464955022663756,1.2342689472977615,0.6089856062635398,0.5875,0.3794642857142857,0.4691356657030553,0.6428571428571429,0.69921875,0.19166666666666668,1.0,0.592013888888889,0.6626016260162602,0.0,0.3412698412698413,
evqeq,0.4794180144473518,0.39297738373457924,0.5368421052631579,0.1368421052631579,0.5022003049823971,0.42384278927131047,0.47743295019157084,0.6882716049382716,14.153445004917511,0.44478012094584307,-1.9527934160535725,-0.6795761018673653,1.559872272350484,1.8831027527291624,0.22423473174761988,-1.5720060398102735,2.079855266944603,0.09270208385602796,0.10204740801851755,0.7573553843397798,0.7375,0.23660714285714285,0.43710732831353366,0.5476190476190477,0.65234375,0.6583333333333333,0.14285714285714285,0.5208333333333334,0.5650406504065041,0.07142857142857142,0.3531746031746032,0.0
ez9fl,0.5689392321498236,0.4108257229445065,0.6333333333333333,0.1303030303030303,0.4887530015551632,0.6613857971052661,0.5485815602836879,0.5116279069767442,15.090669636505499,2.891825600781816,1.6180560390447167,3.4552534361493796,-0.11803775120299165,2.0014801647432305,0.3877994106685261,1.344911563947901,1.185192183816533,1.359801897897681,2.3475844463528546,-1.6930118559266587,0.6125,0.32589285714285715,0.4579282842340629,0.5476190476190477,0.625,0.8583333333333333,0.8809523809523809,0.5659722222222222,0.6199186991869919,0.9285714285714286,0.3055555555555556,0.4
f5cp3,0.500382915770242,0.4155247167720991,0.6219879518072289,0.10843373493975904,0.5626067681355708,0.4364838105396284,0.4755787037037037,0.6307519640852974,14.307189369468762,-0.025200797172280964,0.06739209301945816,0.010851850666912244,-1.8956289015240082,0.4254727808696963,0.4720379494703826,-0.13473631895544824,2.4299306502575035,1.3991006646527167,0.8646308532886273,0.9799381631399583,0.675,0.1875,0.4809726479592412,0.5714285714285714,0.765625,0.325,0.5476190476190477,0.6909722222222222,0.5914634146341463,0.07142857142857142,0.3055555555555556,0.3
