person_id,construct_id,mean_answer,std_answer,n_answers,percentile
8tr2p,QID239,3.0,1.2649110640673518,6,0.4742489270386266
8tr2p,QID24,1.0,,1,0.19527896995708155
8tr2p,QID25,3.1818181818181817,1.3166682277579704,44,0.27896995708154504
8tr2p,QID26,2.9444444444444446,0.8726040960806521,18,0.40987124463519314
8tr2p,QID268,2.0,,1,0.259656652360515
8tr2p,QID269,3.0,,1,0.7188841201716738
8tr2p,QID27,1.6153846153846154,0.5063696835418333,13,0.7510729613733905
8tr2p,QID270,3.0,,1,0.7939914163090128
8tr2p,QID271,2.0,,1,0.8605150214592274
8tr2p,QID272,2.0,,1,0.7746781115879828
8tr2p,QID273,2.0,,1,0.6373390557939914
8tr2p,QID274,1.0,,1,0.3497854077253219
8tr2p,QID275,1.0,,1,0.4892703862660944
8tr2p,QID276,1.0,,1,0.2145922746781116
8tr2p,QID277,2.0,,1,0.6523605150214592
8tr2p,QID278,1.0,,1,0.4656652360515021
8tr2p,QID279,2.0,,1,0.9313304721030042
8tr2p,QID28,4.5,1.7795130420052185,10,0.26824034334763946
8tr2p,QID29,4.958333333333333,2.3678859892256248,24,0.13733905579399142
8tr2p,QID30,5.125,2.850438562747845,8,0.7145922746781116
8tr2p,QID35,4.25,0.4522670168666455,12,0.7982832618025751
8tr2p,QID36,1.0,,1,0.49141630901287553
8tr2p,QID37,3.0,,1,0.5493562231759657
8tr2p,QID38,2.0,,1,0.4892703862660944
8tr2p,QID39,1.0,,1,0.4570815450643777
8tr2p,QID40,2.0,,1,0.4978540772532189
8tr2p,QID41,2.0,,1,0.37339055793991416
8tr2p,QID42,1.0,,1,0.36909871244635195
8tr2p,QID63,1.0,,1,0.4034334763948498
8tr2p,QID64,4.0,,1,0.51931330472103
8tr2p,QID65,5.0,,1,0.6416309012875536
8tr2p,QID66,3.0,,1,0.47854077253218885
8tr2p,QID67,3.0,,1,0.5536480686695279
8tr2p,QID68,1.0,,1,0.37553648068669526
8tr2p,QID69,3.0,,1,0.5128755364806867
8tr2p,QID70,1.0,,1,0.06437768240343347
8tr2p,QID71,5.0,,1,0.9849785407725322
8tr2p,QID72,3.0,,1,0.4721030042918455
8tr2p,QID74,1.0,,1,0.38412017167381973
8tr2p,QID75,2.0,,1,0.23390557939914164
8tr2p,QID76,1.0,,1,0.12017167381974249
8tr2p,QID77,1.0,,1,0.3927038626609442
8tr2p,QID78,4.0,,1,0.5815450643776824
8tr2p,QID79,3.0,,1,0.5064377682403434
8tr2p,QID80,3.0,,1,0.5214592274678111
8tr2p,QID81,3.0,,1,0.4978540772532189
8tr2p,QID82,5.0,,1,0.9742489270386266
8tr2p,QID83,5.0,,1,0.6587982832618026
906gx,QID11,3.0,,1,0.6008583690987125
906gx,QID117,4.0,,1,0.5772532188841202
906gx,QID118,6.0,,1,0.07296137339055794
906gx,QID119,2.0,,1,0.012875536480686695
906gx,QID12,1.0,,1,0.27896995708154504
906gx,QID120,3.0,,1,0.019313304721030045
906gx,QID121,4.0,,1,0.34549356223175964
906gx,QID122,2.0,,1,0.148068669527897
906gx,QID125,2.619047619047619,0.4976133515281193,21,0.9828326180257511
906gx,QID13,4.0,,1,0.8969957081545065
906gx,QID14,5.0,,1,0.7124463519313304
906gx,QID148,2.0,,1,0.6909871244635193
906gx,QID149,1.0,,1,0.2982832618025751
906gx,QID15,1.0,,1,0.37124463519313305
906gx,QID150,2.0,,1,0.8540772532188842
906gx,QID151,2.0,,1,0.5772532188841202
906gx,QID152,1.0,,1,0.15879828326180256
906gx,QID16,1.0,,1,0.5021459227467812
906gx,QID17,1.0,,1,0.22103004291845493
906gx,QID18,2.0,,1,0.40987124463519314
906gx,QID19,2.0,,1,0.11802575107296137
906gx,QID20,2.0,,1,0.5021459227467812
906gx,QID21,3.0,,1,0.47639484978540775
906gx,QID217,2.0,,1,0.98068669527897
906gx,QID218,1.0,,1,0.4721030042918455
906gx,QID219,1.0,,1,0.4721030042918455
906gx,QID22,4.0,,1,0.7339055793991416
906gx,QID220,1.0,,1,0.44420600858369097
906gx,QID224,5.0,,1,0.9141630901287554
906gx,QID225,1.0,,1,0.4613733905579399
906gx,QID226,1.0,,1,0.45493562231759654
906gx,QID227,1.0,,1,0.48283261802575106
906gx,QID228,1.0,,1,0.47854077253218885
906gx,QID229,1.0,,1,0.33905579399141633
906gx,QID23,4.0,,1,0.8991416309012875
906gx,QID230,2.0,,1,0.6351931330472103
906gx,QID231,4.0,,1,0.5064377682403434
906gx,QID232,3.55,0.5104177855340405,20,0.9785407725321889
906gx,QID233,3.5,0.5163977794943222,16,0.37553648068669526
906gx,QID234,3.5,0.5222329678670935,12,0.8905579399141631
906gx,QID235,3.5,0.5477225575051661,6,0.38626609442060084
906gx,QID236,4.3076923076923075,0.7510676161988108,13,0.6609442060085837
906gx,QID237,3.5,0.5222329678670935,12,0.9141630901287554
906gx,QID238,3.466666666666667,0.5163977794943222,15,0.41201716738197425
906gx,QID239,3.6666666666666665,0.5163977794943222,6,0.8218884120171673
906gx,QID24,2.0,,1,0.45493562231759654
906gx,QID25,3.590909090909091,1.0188498261704353,44,0.8733905579399142
906gx,QID26,3.611111111111111,0.5016313257045503,18,0.9613733905579399
906gx,QID268,1.0,,1,0.027896995708154508
906gx,QID269,2.0,,1,0.41630901287553645
906gx,QID27,1.6923076923076923,0.48038446141526137,13,0.8969957081545065
906gx,QID270,1.0,,1,0.045064377682403435
906gx,QID271,2.0,,1,0.8605150214592274
906gx,QID272,1.0,,1,0.27467811158798283
906gx,QID273,1.0,,1,0.13733905579399142
906gx,QID274,1.0,,1,0.3497854077253219
906gx,QID275,1.0,,1,0.4892703862660944
906gx,QID276,2.0,,1,0.7145922746781116
906gx,QID277,1.0,,1,0.15236051502145923
906gx,QID278,2.0,,1,0.9420600858369099
906gx,QID279,2.0,,1,0.9313304721030042
906gx,QID28,4.6,1.429840705968481,10,0.3218884120171674
906gx,QID29,6.608695652173913,1.9940623322705429,23,0.7896995708154506
906gx,QID30,5.875,0.6408699444616557,8,0.944206008583691
906gx,QID35,3.4166666666666665,0.6685579234215214,12,0.38197424892703863
906gx,QID36,1.0,,1,0.49141630901287553
906gx,QID37,3.0,,1,0.5493562231759657
906gx,QID38,2.0,,1,0.4892703862660944
906gx,QID39,1.0,,1,0.4570815450643777
906gx,QID40,2.0,,1,0.4978540772532189
906gx,QID41,2.0,,1,0.37339055793991416
906gx,QID42,2.0,,1,0.869098712446352
906gx,QID63,1.0,,1,0.4034334763948498
906gx,QID64,5.0,,1,0.9570815450643777
906gx,QID65,5.0,,1,0.6416309012875536
906gx,QID66,5.0,,1,0.9506437768240343
906gx,QID67,4.0,,1,0.9227467811158798
906gx,QID68,5.0,,1,0.9871244635193133
906gx,QID69,4.0,,1,0.9291845493562232
906gx,QID70,3.0,,1,0.2532188841201717
906gx,QID71,4.0,,1,0.6094420600858369
906gx,QID72,4.0,,1,0.8948497854077253
906gx,QID74,2.0,,1,0.778969957081545
906gx,QID75,1.0,,1,0.060085836909871244
906gx,QID76,3.0,,1,0.6115879828326181
906gx,QID77,4.0,,1,0.8969957081545065
906gx,QID78,4.0,,1,0.5815450643776824
906gx,QID79,3.0,,1,0.5064377682403434
906gx,QID80,3.0,,1,0.5214592274678111
906gx,QID81,3.0,,1,0.4978540772532189
906gx,QID82,3.0,,1,0.4871244635193133
906gx,QID83,4.0,,1,0.259656652360515
9duy2,QID11,3.0,,1,0.6008583690987125
9duy2,QID117,1.0,,1,0.11158798283261803
9duy2,QID118,9.0,,1,0.5321888412017167
9duy2,QID119,7.0,,1,0.37339055793991416
9duy2,QID12,1.0,,1,0.27896995708154504
9duy2,QID120,6.0,,1,0.4613733905579399
9duy2,QID121,4.0,,1,0.34549356223175964
9duy2,QID122,3.0,,1,0.4871244635193133
9duy2,QID125,1.380952380952381,0.5895922723535711,21,0.6437768240343348
9duy2,QID13,2.0,,1,0.2145922746781116
9duy2,QID14,3.0,,1,0.2811158798283262
9duy2,QID148,1.0,,1,0.19098712446351931
9duy2,QID149,1.0,,1,0.2982832618025751
9duy2,QID15,1.0,,1,0.37124463519313305
9duy2,QID150,1.0,,1,0.3540772532188841
9duy2,QID151,2.0,,1,0.5772532188841202
9duy2,QID152,2.0,,1,0.6587982832618026
9duy2,QID16,1.0,,1,0.5021459227467812
9duy2,QID17,6.0,,1,0.8626609442060086
9duy2,QID18,2.0,,1,0.40987124463519314
9duy2,QID19,4.0,,1,0.3261802575107296
9duy2,QID20,3.0,,1,0.8390557939914163
9duy2,QID21,4.0,,1,0.6437768240343348
9duy2,QID217,1.0,,1,0.48068669527896996
9duy2,QID218,1.0,,1,0.4721030042918455
9duy2,QID219,1.0,,1,0.4721030042918455
9duy2,QID22,4.0,,1,0.7339055793991416
9duy2,QID220,1.0,,1,0.44420600858369097
9duy2,QID224,4.0,,1,0.6201716738197425
9duy2,QID225,1.0,,1,0.4613733905579399
9duy2,QID226,1.0,,1,0.45493562231759654
9duy2,QID227,1.0,,1,0.48283261802575106
9duy2,QID228,1.0,,1,0.47854077253218885
9duy2,QID229,2.0,,1,0.8390557939914163
9duy2,QID23,2.0,,1,0.41630901287553645
9duy2,QID230,2.0,,1,0.6351931330472103
9duy2,QID231,4.0,,1,0.5064377682403434
9duy2,QID232,2.9,1.5861240410775603,20,0.34120171673819744
9duy2,QID233,4.0625,0.9287087810503356,16,0.8025751072961373
9duy2,QID234,3.5833333333333335,0.90033663737852,12,0.9141630901287554
9duy2,QID235,3.8333333333333335,0.752772652709081,6,0.5021459227467812
9duy2,QID236,4.153846153846154,0.9870962335856491,13,0.5472103004291845
9duy2,QID237,1.8333333333333333,1.5859229221975182,12,0.3261802575107296
9duy2,QID238,3.533333333333333,1.0600988273786192,15,0.45278969957081544
9duy2,QID239,2.8333333333333335,1.3291601358251257,6,0.3626609442060086
9duy2,QID24,1.0,,1,0.19527896995708155
9duy2,QID25,3.7045454545454546,1.1529445710581,44,0.9313304721030042
9duy2,QID26,3.111111111111111,1.6409785061104059,18,0.6974248927038627
9duy2,QID268,1.0,,1,0.027896995708154508
9duy2,QID269,1.0,,1,0.19957081545064378
9duy2,QID27,1.5384615384615385,0.5188745216627708,13,0.555793991416309
9duy2,QID270,2.0,,1,0.3369098712446352
9duy2,QID271,1.0,,1,0.3605150214592275
9duy2,QID272,1.0,,1,0.27467811158798283
9duy2,QID273,1.0,,1,0.13733905579399142
9duy2,QID274,1.0,,1,0.3497854077253219
9duy2,QID275,1.0,,1,0.4892703862660944
9duy2,QID276,1.0,,1,0.2145922746781116
9duy2,QID277,1.0,,1,0.15236051502145923
9duy2,QID278,1.0,,1,0.4656652360515021
9duy2,QID279,1.0,,1,0.4313304721030043
9duy2,QID28,4.5,1.7159383568311668,10,0.26824034334763946
9duy2,QID29,6.75,1.452134860188238,24,0.8412017167381974
9duy2,QID30,5.625,1.5059406173077152,8,0.9098712446351931
9duy2,QID35,3.5,1.087114613009218,12,0.4313304721030043
9duy2,QID36,1.0,,1,0.49141630901287553
9duy2,QID37,3.0,,1,0.5493562231759657
9duy2,QID38,2.0,,1,0.4892703862660944
9duy2,QID39,1.0,,1,0.4570815450643777
9duy2,QID40,2.0,,1,0.4978540772532189
9duy2,QID41,2.0,,1,0.37339055793991416
9duy2,QID42,1.0,,1,0.36909871244635195
9duy2,QID63,1.0,,1,0.4034334763948498
9duy2,QID64,4.0,,1,0.51931330472103
9duy2,QID65,5.0,,1,0.6416309012875536
9duy2,QID66,3.0,,1,0.47854077253218885
9duy2,QID67,3.0,,1,0.5536480686695279
9duy2,QID68,1.0,,1,0.37553648068669526
9duy2,QID69,3.0,,1,0.5128755364806867
9duy2,QID70,5.0,,1,0.7103004291845494
9duy2,QID71,1.0,,1,0.07510729613733906
9duy2,QID72,2.0,,1,0.07510729613733906
9duy2,QID74,1.0,,1,0.38412017167381973
9duy2,QID75,5.0,,1,0.7081545064377682
9duy2,QID76,3.0,,1,0.6115879828326181
9duy2,QID77,1.0,,1,0.3927038626609442
9duy2,QID78,5.0,,1,0.9399141630901288
9duy2,QID79,3.0,,1,0.5064377682403434
9duy2,QID80,4.0,,1,0.9570815450643777
9duy2,QID81,3.0,,1,0.4978540772532189
9duy2,QID82,3.0,,1,0.4871244635193133
9duy2,QID83,5.0,,1,0.6587982832618026
9o70p,QID11,2.0,,1,0.27896995708154504
9o70p,QID117,2.0,,1,0.24248927038626608
9o70p,QID118,9.0,,1,0.5321888412017167
9o70p,QID119,7.0,,1,0.37339055793991416
9o70p,QID12,2.0,,1,0.778969957081545
9o70p,QID120,6.0,,1,0.4613733905579399
9o70p,QID121,4.0,,1,0.34549356223175964
9o70p,QID122,3.0,,1,0.4871244635193133
9o70p,QID125,2.5238095238095237,1.2090925365350502,21,0.9785407725321889
9o70p,QID13,2.0,,1,0.2145922746781116
9o70p,QID14,3.0,,1,0.2811158798283262
9o70p,QID148,2.0,,1,0.6909871244635193
9o70p,QID149,1.0,,1,0.2982832618025751
9o70p,QID15,1.0,,1,0.37124463519313305
9o70p,QID150,1.0,,1,0.3540772532188841
9o70p,QID151,2.0,,1,0.5772532188841202
9o70p,QID152,2.0,,1,0.6587982832618026
9o70p,QID16,1.0,,1,0.5021459227467812
9o70p,QID17,6.0,,1,0.8626609442060086
9o70p,QID18,9.0,,1,0.6115879828326181
9o70p,QID19,6.0,,1,0.7918454935622318
9o70p,QID20,3.0,,1,0.8390557939914163
9o70p,QID21,1.0,,1,0.09656652360515021
9o70p,QID217,1.0,,1,0.48068669527896996
9o70p,QID218,1.0,,1,0.4721030042918455
9o70p,QID219,1.0,,1,0.4721030042918455
9o70p,QID22,5.0,,1,0.927038626609442
9o70p,QID220,1.0,,1,0.44420600858369097
9o70p,QID224,3.0,,1,0.2017167381974249
9o70p,QID225,1.0,,1,0.4613733905579399
9o70p,QID226,1.0,,1,0.45493562231759654
9o70p,QID227,1.0,,1,0.48283261802575106
9o70p,QID228,1.0,,1,0.47854077253218885
9o70p,QID229,1.0,,1,0.33905579399141633
9o70p,QID23,1.0,,1,0.12017167381974249
9o70p,QID230,2.0,,1,0.6351931330472103
9o70p,QID231,4.0,,1,0.5064377682403434
9o70p,QID232,3.45,1.79105966869954,20,0.9721030042918455
9o70p,QID233,2.75,1.6124515496597098,16,0.04721030042918455
9o70p,QID234,2.9166666666666665,1.164500152881315,12,0.7360515021459227
9o70p,QID235,4.0,0.0,6,0.5858369098712446
9o70p,QID236,3.230769230769231,0.9268086959962984,13,0.11587982832618025
9o70p,QID237,2.5833333333333335,1.1645001528813148,12,0.6716738197424893
9o70p,QID238,3.933333333333333,0.9611501047232547,15,0.6974248927038627
9o70p,QID239,4.166666666666667,1.6020819787597222,6,0.9570815450643777
9o70p,QID24,3.0,,1,0.5665236051502146
9o70p,QID25,3.772727272727273,1.1785611322687994,44,0.9527896995708155
9o70p,QID26,2.6666666666666665,0.9701425001453319,18,0.10085836909871244
9o70p,QID268,2.0,,1,0.259656652360515
9o70p,QID269,3.0,,1,0.7188841201716738
9o70p,QID27,1.5384615384615385,0.5188745216627708,13,0.555793991416309
9o70p,QID270,2.0,,1,0.3369098712446352
9o70p,QID271,1.0,,1,0.3605150214592275
9o70p,QID272,1.0,,1,0.27467811158798283
9o70p,QID273,2.0,,1,0.6373390557939914
9o70p,QID274,2.0,,1,0.8497854077253219
9o70p,QID275,1.0,,1,0.4892703862660944
9o70p,QID276,2.0,,1,0.7145922746781116
9o70p,QID277,2.0,,1,0.6523605150214592
9o70p,QID278,3.0,,1,0.9785407725321889
9o70p,QID279,1.0,,1,0.4313304721030043
9o70p,QID28,5.0,1.7638342073763937,10,0.5879828326180258
9o70p,QID29,4.875,3.234494786166633,24,0.12446351931330472
9o70p,QID30,5.375,1.8468119248354138,8,0.8497854077253219
9o70p,QID35,2.5833333333333335,1.378954368902449,12,0.10085836909871244
9o70p,QID36,1.0,,1,0.49141630901287553
9o70p,QID37,3.0,,1,0.5493562231759657
9o70p,QID38,2.0,,1,0.4892703862660944
9o70p,QID39,1.0,,1,0.4570815450643777
9o70p,QID40,2.0,,1,0.4978540772532189
9o70p,QID41,2.0,,1,0.37339055793991416
9o70p,QID42,1.0,,1,0.36909871244635195
9o70p,QID63,1.0,,1,0.4034334763948498
9o70p,QID64,4.0,,1,0.51931330472103
9o70p,QID65,5.0,,1,0.6416309012875536
9o70p,QID66,4.0,,1,0.851931330472103
9o70p,QID67,3.0,,1,0.5536480686695279
9o70p,QID68,1.0,,1,0.37553648068669526
9o70p,QID69,3.0,,1,0.5128755364806867
9o70p,QID70,5.0,,1,0.7103004291845494
9o70p,QID71,4.0,,1,0.6094420600858369
9o70p,QID72,3.0,,1,0.4721030042918455
9o70p,QID74,1.0,,1,0.38412017167381973
9o70p,QID75,5.0,,1,0.7081545064377682
9o70p,QID76,3.0,,1,0.6115879828326181
9o70p,QID77,1.0,,1,0.3927038626609442
9o70p,QID78,4.0,,1,0.5815450643776824
9o70p,QID79,2.0,,1,0.08369098712446352
9o70p,QID80,3.0,,1,0.5214592274678111
9o70p,QID81,3.0,,1,0.4978540772532189
9o70p,QID82,3.0,,1,0.4871244635193133
9o70p,QID83,5.0,,1,0.6587982832618026
9vwzo,QID11,2.0,,1,0.27896995708154504
9vwzo,QID117,4.0,,1,0.5772532188841202
9vwzo,QID118,9.0,,1,0.5321888412017167
9vwzo,QID119,8.0,,1,0.6974248927038627
9vwzo,QID12,2.0,,1,0.778969957081545
9vwzo,QID120,7.0,,1,0.759656652360515
9vwzo,QID121,6.0,,1,0.8133047210300429
9vwzo,QID122,4.0,,1,0.8605150214592274
9vwzo,QID125,1.5238095238095237,0.6015852075182383,21,0.7467811158798283
9vwzo,QID13,3.0,,1,0.5686695278969958
9vwzo,QID14,5.0,,1,0.7124463519313304
9vwzo,QID148,2.0,,1,0.6909871244635193
9vwzo,QID149,1.0,,1,0.2982832618025751
9vwzo,QID15,1.0,,1,0.37124463519313305
9vwzo,QID150,1.0,,1,0.3540772532188841
9vwzo,QID151,2.0,,1,0.5772532188841202
9vwzo,QID152,1.0,,1,0.15879828326180256
9vwzo,QID16,1.0,,1,0.5021459227467812
9vwzo,QID17,3.0,,1,0.5879828326180258
9vwzo,QID18,1.0,,1,0.1630901287553648
9vwzo,QID19,5.0,,1,0.49356223175965663
9vwzo,QID20,1.0,,1,0.15665236051502146
9vwzo,QID21,2.0,,1,0.28969957081545067
9vwzo,QID217,1.0,,1,0.48068669527896996
9vwzo,QID218,1.0,,1,0.4721030042918455
9vwzo,QID219,1.0,,1,0.4721030042918455
9vwzo,QID22,2.0,,1,0.2167381974248927
9vwzo,QID220,1.0,,1,0.44420600858369097
9vwzo,QID224,4.0,,1,0.6201716738197425
9vwzo,QID225,1.0,,1,0.4613733905579399
9vwzo,QID226,1.0,,1,0.45493562231759654
9vwzo,QID227,1.0,,1,0.48283261802575106
9vwzo,QID228,1.0,,1,0.47854077253218885
9vwzo,QID229,2.0,,1,0.8390557939914163
9vwzo,QID23,1.0,,1,0.12017167381974249
9vwzo,QID230,2.0,,1,0.6351931330472103
9vwzo,QID231,4.0,,1,0.5064377682403434
9vwzo,QID232,3.15,1.5985190514644287,20,0.6974248927038627
9vwzo,QID233,3.0,1.4605934866804429,16,0.1072961373390558
9vwzo,QID234,2.1666666666666665,0.9374368665610922,12,0.44420600858369097
9vwzo,QID235,3.6666666666666665,1.0327955589886444,6,0.43776824034334766
9vwzo,QID236,4.230769230769231,1.0919284281983377,13,0.5987124463519313
9vwzo,QID237,2.5833333333333335,1.3113721705515065,12,0.6716738197424893
9vwzo,QID238,3.533333333333333,0.990430401872025,15,0.45278969957081544
9vwzo,QID239,2.1666666666666665,1.1690451944500122,6,0.10944206008583691
9vwzo,QID24,2.0,,1,0.45493562231759654
9vwzo,QID25,3.159090909090909,1.1602562230693907,44,0.2532188841201717
9vwzo,QID26,3.0555555555555554,1.1617543641469048,18,0.6008583690987125
9vwzo,QID268,3.0,,1,0.7339055793991416
9vwzo,QID269,3.0,,1,0.7188841201716738
9vwzo,QID27,1.6153846153846154,0.5063696835418333,13,0.7510729613733905
9vwzo,QID270,2.0,,1,0.3369098712446352
9vwzo,QID271,2.0,,1,0.8605150214592274
9vwzo,QID272,1.0,,1,0.27467811158798283
9vwzo,QID273,2.0,,1,0.6373390557939914
9vwzo,QID274,2.0,,1,0.8497854077253219
9vwzo,QID275,1.0,,1,0.4892703862660944
9vwzo,QID276,2.0,,1,0.7145922746781116
9vwzo,QID277,2.0,,1,0.6523605150214592
9vwzo,QID278,1.0,,1,0.4656652360515021
9vwzo,QID279,1.0,,1,0.4313304721030043
9vwzo,QID28,4.2,1.6865480854231356,10,0.13304721030042918
9vwzo,QID29,5.458333333333333,2.484371439474251,24,0.31759656652360513
9vwzo,QID30,5.125,2.6958963523950885,8,0.7145922746781116
9vwzo,QID35,4.25,0.621581560508061,12,0.7982832618025751
9vwzo,QID36,1.0,,1,0.49141630901287553
9vwzo,QID37,3.0,,1,0.5493562231759657
9vwzo,QID38,2.0,,1,0.4892703862660944
9vwzo,QID39,1.0,,1,0.4570815450643777
9vwzo,QID40,2.0,,1,0.4978540772532189
9vwzo,QID41,2.0,,1,0.37339055793991416
9vwzo,QID42,1.0,,1,0.36909871244635195
9vwzo,QID63,1.0,,1,0.4034334763948498
9vwzo,QID64,4.0,,1,0.51931330472103
9vwzo,QID65,5.0,,1,0.6416309012875536
9vwzo,QID66,3.0,,1,0.47854077253218885
9vwzo,QID67,3.0,,1,0.5536480686695279
9vwzo,QID68,1.0,,1,0.37553648068669526
9vwzo,QID69,3.0,,1,0.5128755364806867
9vwzo,QID70,5.0,,1,0.7103004291845494
9vwzo,QID71,4.0,,1,0.6094420600858369
9vwzo,QID72,3.0,,1,0.4721030042918455
9vwzo,QID74,1.0,,1,0.38412017167381973
9vwzo,QID75,5.0,,1,0.7081545064377682
9vwzo,QID76,3.0,,1,0.6115879828326181
9vwzo,QID77,1.0,,1,0.3927038626609442
9vwzo,QID78,4.0,,1,0.5815450643776824
9vwzo,QID79,3.0,,1,0.5064377682403434
9vwzo,QID80,3.0,,1,0.5214592274678111
9vwzo,QID81,3.0,,1,0.4978540772532189
9vwzo,QID82,3.0,,1,0.4871244635193133
9vwzo,QID83,5.0,,1,0.6587982832618026
a53lx,QID11,3.0,,1,0.6008583690987125
a53lx,QID117,4.0,,1,0.5772532188841202
a53lx,QID118,9.0,,1,0.5321888412017167
a53lx,QID119,8.0,,1,0.6974248927038627
a53lx,QID12,2.0,,1,0.778969957081545
a53lx,QID120,7.0,,1,0.759656652360515
a53lx,QID121,5.0,,1,0.6759656652360515
a53lx,QID122,4.0,,1,0.8605150214592274
a53lx,QID125,1.0476190476190477,0.21821789023599236,21,0.23390557939914164
a53lx,QID13,4.0,,1,0.8969957081545065
a53lx,QID14,2.0,,1,0.09227467811158799
a53lx,QID148,2.0,,1,0.6909871244635193
a53lx,QID149,1.0,,1,0.2982832618025751
a53lx,QID15,1.0,,1,0.37124463519313305
a53lx,QID150,1.0,,1,0.3540772532188841
a53lx,QID151,2.0,,1,0.5772532188841202
a53lx,QID152,1.0,,1,0.15879828326180256
a53lx,QID16,1.0,,1,0.5021459227467812
a53lx,QID17,5.0,,1,0.6931330472103004
a53lx,QID18,1.0,,1,0.1630901287553648
a53lx,QID19,4.0,,1,0.3261802575107296
a53lx,QID20,2.0,,1,0.5021459227467812
a53lx,QID21,2.0,,1,0.28969957081545067
a53lx,QID217,1.0,,1,0.48068669527896996
a53lx,QID218,1.0,,1,0.4721030042918455
a53lx,QID219,2.0,,1,0.9721030042918455
a53lx,QID22,4.0,,1,0.7339055793991416
a53lx,QID220,2.0,,1,0.944206008583691
a53lx,QID224,4.0,,1,0.6201716738197425
a53lx,QID225,1.0,,1,0.4613733905579399
a53lx,QID226,1.0,,1,0.45493562231759654
a53lx,QID227,1.0,,1,0.48283261802575106
a53lx,QID228,1.0,,1,0.47854077253218885
a53lx,QID229,1.0,,1,0.33905579399141633
a53lx,QID23,3.0,,1,0.7167381974248928
a53lx,QID230,2.0,,1,0.6351931330472103
a53lx,QID231,3.0,,1,0.10944206008583691
a53lx,QID232,3.05,1.7614288458371994,20,0.5429184549356223
a53lx,QID233,4.0625,1.436140661634507,16,0.8025751072961373
a53lx,QID234,3.1666666666666665,1.0298573010888745,12,0.8175965665236051
a53lx,QID235,4.5,0.5477225575051661,6,0.8154506437768241
a53lx,QID236,4.846153846153846,1.6251232694862383,13,0.9206008583690987
a53lx,QID237,1.8333333333333333,1.5275252316519465,12,0.3261802575107296
a53lx,QID238,3.7333333333333334,1.0327955589886444,15,0.5858369098712446
a53lx,QID239,3.1666666666666665,1.3291601358251257,6,0.575107296137339
a53lx,QID24,7.0,,1,0.9012875536480687
a53lx,QID25,3.227272727272727,1.7896814886640604,44,0.34549356223175964
a53lx,QID26,2.888888888888889,1.4907119849998596,18,0.33476394849785407
a53lx,QID268,2.0,,1,0.259656652360515
a53lx,QID269,3.0,,1,0.7188841201716738
a53lx,QID27,1.6923076923076923,0.48038446141526137,13,0.8969957081545065
a53lx,QID270,3.0,,1,0.7939914163090128
a53lx,QID271,2.0,,1,0.8605150214592274
a53lx,QID272,2.0,,1,0.7746781115879828
a53lx,QID273,2.0,,1,0.6373390557939914
a53lx,QID274,1.0,,1,0.3497854077253219
a53lx,QID275,1.0,,1,0.4892703862660944
a53lx,QID276,1.0,,1,0.2145922746781116
a53lx,QID277,2.0,,1,0.6523605150214592
a53lx,QID278,1.0,,1,0.4656652360515021
a53lx,QID279,1.0,,1,0.4313304721030043
a53lx,QID28,5.2,1.4757295747452437,10,0.7060085836909872
a53lx,QID29,5.666666666666667,2.6484887678869224,24,0.4334763948497854
a53lx,QID30,4.75,4.026696625558687,8,0.3927038626609442
a53lx,QID35,4.916666666666667,0.28867513459481287,12,0.9721030042918455
a53lx,QID36,1.0,,1,0.49141630901287553
a53lx,QID37,3.0,,1,0.5493562231759657
a53lx,QID38,2.0,,1,0.4892703862660944
a53lx,QID39,1.0,,1,0.4570815450643777
a53lx,QID40,2.0,,1,0.4978540772532189
a53lx,QID41,2.0,,1,0.37339055793991416
a53lx,QID42,1.0,,1,0.36909871244635195
a53lx,QID63,1.0,,1,0.4034334763948498
a53lx,QID64,4.0,,1,0.51931330472103
a53lx,QID65,5.0,,1,0.6416309012875536
a53lx,QID66,3.0,,1,0.47854077253218885
a53lx,QID67,3.0,,1,0.5536480686695279
a53lx,QID68,1.0,,1,0.37553648068669526
a53lx,QID69,3.0,,1,0.5128755364806867
a53lx,QID70,5.0,,1,0.7103004291845494
a53lx,QID71,4.0,,1,0.6094420600858369
a53lx,QID72,3.0,,1,0.4721030042918455
a53lx,QID74,1.0,,1,0.38412017167381973
a53lx,QID75,5.0,,1,0.7081545064377682
a53lx,QID76,3.0,,1,0.6115879828326181
a53lx,QID77,1.0,,1,0.3927038626609442
a53lx,QID78,4.0,,1,0.5815450643776824
a53lx,QID79,3.0,,1,0.5064377682403434
a53lx,QID80,3.0,,1,0.5214592274678111
a53lx,QID81,3.0,,1,0.4978540772532189
a53lx,QID82,3.0,,1,0.4871244635193133
a53lx,QID83,5.0,,1,0.6587982832618026
a6adz,QID11,4.0,,1,0.9098712446351931
a6adz,QID117,5.0,,1,0.7939914163090128
a6adz,QID118,11.0,,1,0.7982832618025751
a6adz,QID119,9.0,,1,0.7982832618025751
a6adz,QID12,2.0,,1,0.778969957081545
a6adz,QID120,7.0,,1,0.759656652360515
a6adz,QID121,6.0,,1,0.8133047210300429
a6adz,QID122,4.0,,1,0.8605150214592274
a6adz,QID125,1.0952380952380953,0.3007926037591192,21,0.3261802575107296
a6adz,QID13,2.0,,1,0.2145922746781116
a6adz,QID14,4.0,,1,0.47854077253218885
a6adz,QID148,2.0,,1,0.6909871244635193
